product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate
WC000235,Jackets,Denim Jacket,Denim,Navy,XXL,Autumn,Streetwear,103.7,0,3.4,6,2,223,0.15
WC000236,T-Shirts,Basic T-Shirt,Cotton,Brown,M,All Season,Casual,31.37,0,0.0,0,4,6,0.06
WC000237,Sweaters,Knit Sweater,Wool,Red,L,Autumn,Formal,102.54,0,3.6,6,43,148,0.09
WC000238,Tops,Bodysuit,Cotton Blend,Blue,L,Winter,Formal,38.84,10,3.5,3,12,51,0.08
WC000239,Blouses,Peplum Blouse,Cotton Blend,Green,L,Autumn,Minimalist,42.32,10,3.6,2,127,46,0.1
WC000240,Skirts,Maxi Skirt,Polyester Blend,Blue,M,All Season,Bohemian,43.16,0,4.5,4,59,259,0.09
WC000241,Cardigans,Cropped Cardigan,Viscose,Beige,M,Spring,Minimalist,45.57,0,4.5,1,1,33,0.08
WC000242,Loungewear,Sleep Shirt,Linen,Gray,M,Spring,Casual,28.42,15,4.7,14,70,151,0.13
WC000243,Activewear,Leggings,Polyester Blend,Purple,S,All Season,Sporty,39.09,40,0.0,0,0,57,0.06
WC000244,Jumpsuits,Utility Jumpsuit,Cotton Blend,Black,L,Autumn,Formal,85.94,10,5.0,4,187,56,0.09
WC000245,Coats,Puffer Coat,Wool,Blue,XL,Winter,Formal,148.86,5,4.9,23,50,796,0.06
WC000246,Trousers,Straight Trousers,Polyester,Green,S,All Season,Business Casual,33.26,10,4.3,13,55,136,0.09
WC000247,Tops,Crop Top,Cotton,Gray,L,Summer,Bohemian,35.56,0,0.0,0,24,17,0.11
WC000248,Jumpsuits,Evening Jumpsuit,Polyester,Black,M,Summer,Bohemian,40.11,15,3.7,6,2,83,0.12
WC000249,Jackets,Bomber Jacket,Polyester,Gray,S,All Season,Casual,116.76,0,4.3,1,8,79,0.11
WC000250,Sweaters,Knit Sweater,Wool,Pink,XS,Winter,Streetwear,61.3,0,4.4,6,32,163,0.09
WC000251,Tops,Long Sleeve Top,Cotton,White,S,Winter,Streetwear,19.42,40,0.0,0,15,5,0.08
WC000252,Tops,Long Sleeve Top,Cotton,Beige,M,Winter,Minimalist,20.1,25,3.9,2,70,33,0.1
WC000253,Tops,Bodysuit,Cotton,Navy,S,Autumn,Bohemian,23.21,0,0.0,0,24,35,0.12
WC000254,Dresses,Midi Dress,Polyester,Gray,M,Autumn,Bohemian,107.7,25,3.0,10,182,122,0.19
WC000255,Tops,Crop Top,Cotton,Gray,M,Autumn,Bohemian,25.84,25,0.0,0,57,5,0.07
WC000256,Sets,Matching Suit,Linen,Gray,M,All Season,Elegant,72.09,10,0.0,0,43,14,0.1
WC000257,Tops,Crop Top,Cotton Blend,Navy,M,All Season,Elegant,52.92,10,3.6,2,18,35,0.1
WC000258,Activewear,Track Pants,Nylon,Purple,XS,All Season,Sporty,72.44,0,4.4,5,55,85,0.09
WC000259,Jeans,Skinny Jeans,Denim,White,XL,Autumn,Formal,102.01,10,5.0,17,28,218,0.17
WC000260,Jeans,Straight Jeans,Denim,Black,XS,All Season,Streetwear,75.26,0,5.0,2,5,31,0.12
WC000261,Activewear,Leggings,Polyester Blend,Black,XS,Summer,Sporty,32.93,0,4.1,50,8,543,0.11
WC000262,Jackets,Leather Jacket,Denim,Red,S,All Season,Business Casual,116.13,10,0.0,0,0,45,0.1
WC000263,T-Shirts,V-Neck T-Shirt,Cotton,White,M,Summer,Casual,12.95,10,3.5,10,14,162,0.1
WC000264,Skirts,Midi Skirt,Cotton,White,XXL,Winter,Formal,66.96,15,3.8,9,23,141,0.08
WC000265,Activewear,Track Pants,Polyester Blend,Brown,M,Winter,Sporty,29.89,0,3.7,2,23,38,0.07
WC000266,Dresses,Bodycon Dress,Viscose,Red,L,Summer,Business Casual,120.44,20,0.0,0,0,9,0.11
WC000267,Jackets,Leather Jacket,Polyester,Green,M,All Season,Casual,76.38,0,3.9,63,37,668,0.12
WC000268,Tops,Tank Top,Cotton,White,M,Summer,Elegant,39.46,0,4.3,8,52,214,0.13
WC000269,Activewear,Sports Bra,Polyester,Gray,M,Summer,Sporty,39.61,0,4.5,2,34,109,0.07
WC000270,Cardigans,Long Cardigan,Cotton,Green,L,Winter,Business Casual,69.52,5,0.0,0,68,3,0.08
WC000271,Sets,Matching Suit,Cotton,Black,S,Spring,Bohemian,74.27,0,3.6,12,46,130,0.11
WC000272,Dresses,Maxi Dress,Polyester,Beige,L,Spring,Elegant,61.09,0,4.9,3,10,76,0.16
WC000273,Activewear,Track Pants,Polyester,White,S,Winter,Sporty,27.12,30,3.9,4,25,63,0.07
WC000274,Jackets,Leather Jacket,Denim,Brown,L,Autumn,Casual,98.79,20,0.0,0,47,68,0.08
WC000275,Coats,Wool Coat,Polyester Blend,Pink,L,Winter,Business Casual,194.72,0,5.0,4,13,74,0.08
WC000276,Sweaters,Oversized Sweater,Polyester Blend,Black,M,Winter,Minimalist,71.16,0,3.5,1,2,14,0.09
WC000277,Blouses,Peplum Blouse,Cotton,White,XS,All Season,Business Casual,35.93,0,0.0,0,114,85,0.07
WC000278,T-Shirts,Basic T-Shirt,Cotton,Pink,M,Summer,Casual,19.09,10,4.1,7,52,184,0.11
WC000279,Activewear,Sports Bra,Nylon,Beige,L,All Season,Sporty,79.42,0,5.0,6,5,102,0.07
WC000280,Jackets,Bomber Jacket,Denim,Navy,XL,All Season,Business Casual,62.95,0,3.7,21,0,279,0.1
WC000281,Tops,Long Sleeve Top,Cotton,Pink,XL,Spring,Elegant,49.26,30,3.1,2,1,49,0.12
WC000282,T-Shirts,V-Neck T-Shirt,Cotton,Gray,M,Summer,Casual,12.14,0,5.0,22,5,394,0.07
WC000283,Dresses,Shirt Dress,Cotton Blend,Pink,S,Winter,Minimalist,38.76,0,4.3,2,13,101,0.12
WC000284,Jackets,Blazer,Denim,Beige,M,Autumn,Business Casual,103.04,0,0.0,0,14,25,0.1
WC000285,T-Shirts,V-Neck T-Shirt,Cotton,Beige,L,Summer,Casual,12.8,0,0.0,0,12,13,0.12
WC000286,Blouses,Peplum Blouse,Cotton,Blue,XL,Spring,Business Casual,41.82,0,4.5,1,0,135,0.13
WC000287,Dresses,Mini Dress,Cotton,Purple,XXL,Autumn,Casual,80.71,10,4.0,134,23,1361,0.15
WC000288,Skirts,Pleated Skirt,Cotton,Brown,L,Spring,Business Casual,47.81,20,3.6,7,57,619,0.12
WC000289,Dresses,Midi Dress,Cotton,Black,XXL,Autumn,Bohemian,45.18,25,4.6,2,15,23,0.15
WC000290,Blouses,Wrap Blouse,Cotton,Blue,L,Autumn,Minimalist,49.37,0,4.1,2,0,50,0.07
WC000291,Blouses,Peplum Blouse,Viscose,Beige,M,Autumn,Formal,55.86,40,4.3,2,33,169,0.06
WC000292,Dresses,Midi Dress,Cotton,Pink,XL,Winter,Minimalist,59.34,5,4.3,16,45,233,0.17
WC000293,Blouses,Button-Up Blouse,Cotton,White,L,Autumn,Formal,45.23,0,4.1,4,15,68,0.11
WC000294,Blouses,Wrap Blouse,Cotton,Black,L,Spring,Minimalist,25.93,0,0.0,0,89,0,0.0
WC000295,Loungewear,Sweatpants,Cotton,Navy,M,All Season,Casual,69.44,0,0.0,0,3,28,0.13
WC000296,Jeans,Straight Jeans,Denim,Purple,M,Spring,Streetwear,52.89,0,0.0,0,44,1,0.12
WC000297,Tops,Long Sleeve Top,Cotton Blend,Gray,S,Winter,Minimalist,22.7,20,4.1,5,58,78,0.09
WC000298,T-Shirts,V-Neck T-Shirt,Cotton,Black,XXL,Summer,Casual,23.01,10,0.0,0,4,16,0.1
WC000299,Tops,Crop Top,Cotton,Brown,M,Autumn,Elegant,27.08,0,5.0,4,18,62,0.09
WC000300,Tops,Crop Top,Cotton Blend,White,XL,All Season,Elegant,44.37,30,3.9,16,135,167,0.13
WC000301,Coats,Wool Coat,Wool,Brown,S,Winter,Bohemian,162.34,0,3.7,16,7,201,0.09
WC000302,Dresses,Bodycon Dress,Polyester,Beige,S,Spring,Business Casual,30.02,10,2.8,3,24,53,0.21
WC000303,Tops,Tank Top,Cotton,Navy,L,All Season,Formal,32.45,0,0.0,0,19,13,0.11
WC000304,Tops,Crop Top,Cotton,Black,M,All Season,Business Casual,18.49,0,3.1,5,35,82,0.13
WC000305,Loungewear,Sleep Shirt,Cotton,Beige,M,Spring,Casual,46.18,0,2.2,2,15,82,0.18
WC000306,Jeans,Straight Jeans,Denim,Brown,S,Summer,Formal,117.56,0,2.7,6,109,105,0.19
WC000307,Activewear,Sports Bra,Polyester,White,XL,Winter,Sporty,68.86,0,3.6,2,19,41,0.1
WC000308,Loungewear,Lounge Set,Cotton,Beige,XS,Summer,Casual,42.06,0,0.0,0,9,56,0.09
WC000309,Trousers,Wide-Leg Trousers,Polyester,Yellow,M,Spring,Minimalist,67.54,10,0.0,0,2,4,0.11
WC000310,Skirts,Midi Skirt,Linen,Beige,L,Summer,Business Casual,33.61,0,4.1,1,28,24,0.09
WC000311,Activewear,Athletic Top,Polyester,Black,XS,All Season,Sporty,79.67,0,4.0,2,60,25,0.12
WC000312,Skirts,Pleated Skirt,Cotton,Brown,L,Spring,Casual,66.85,50,4.6,15,7,214,0.11
WC000313,T-Shirts,Graphic T-Shirt,Cotton,Beige,M,Summer,Casual,12.1,15,0.0,0,0,11,0.08
WC000314,Tops,Crop Top,Cotton,Yellow,M,All Season,Minimalist,20.09,0,4.4,50,4,776,0.11
WC000315,Trousers,Cargo Pants,Polyester,Red,XXL,Autumn,Formal,105.24,15,0.0,0,39,8,0.1
WC000316,Dresses,Maxi Dress,Polyester,Gray,M,Autumn,Casual,113.26,20,0.0,0,31,19,0.14
WC000317,Cardigans,Button-up Cardigan,Polyester,Black,S,All Season,Formal,101.31,50,5.0,4,26,154,0.09
WC000318,Sweaters,Crewneck Sweater,Wool,Gray,S,Winter,Bohemian,44.46,15,0.0,0,17,10,0.1
WC000319,Blouses,Button-Up Blouse,Cotton Blend,Beige,S,All Season,Business Casual,37.62,0,0.0,0,21,13,0.08
WC000320,Dresses,Maxi Dress,Linen,Brown,S,Summer,Business Casual,106.45,10,4.8,6,0,139,0.16
WC000321,Sweaters,Knit Sweater,Wool,Blue,L,Winter,Elegant,116.4,10,3.7,1,11,63,0.1
WC000322,Sweaters,Turtleneck,Wool,Pink,S,Autumn,Formal,80.97,0,0.0,0,20,20,0.06
WC000323,Jackets,Denim Jacket,Denim,White,S,Autumn,Streetwear,138.05,0,4.7,67,107,948,0.11
WC000324,Blouses,Peplum Blouse,Cotton,White,XL,All Season,Minimalist,28.83,0,4.9,3,10,54,0.11
WC000325,Blouses,Peplum Blouse,Viscose,Pink,XS,All Season,Formal,41.95,25,4.1,2,2,52,0.13
WC000326,Trousers,Tailored Trousers,Cotton,Navy,M,Spring,Formal,58.56,10,4.2,17,69,205,0.08
WC000327,T-Shirts,Basic T-Shirt,Cotton,Yellow,M,Summer,Casual,13.44,0,3.9,1,66,35,0.08
WC000328,Activewear,Track Pants,Polyester,White,XL,Summer,Sporty,76.7,15,2.9,4,28,63,0.14
WC000329,Activewear,Sports Bra,Nylon,Beige,XS,Autumn,Sporty,68.72,30,3.9,5,48,240,0.11
WC000330,Blouses,Peplum Blouse,Viscose,White,XL,Spring,Minimalist,28.71,0,3.9,8,40,116,0.1
WC000331,Blouses,Button-Up Blouse,Polyester,Pink,L,Winter,Minimalist,24.22,20,4.8,17,84,406,0.07
WC000332,Jeans,Straight Jeans,Denim,Black,M,Summer,Bohemian,46.32,15,4.4,5,151,263,0.17
WC000333,Jumpsuits,Utility Jumpsuit,Polyester Blend,Beige,M,Spring,Minimalist,68.84,0,4.8,3,5,55,0.08
WC000334,Dresses,Bodycon Dress,Cotton Blend,Navy,M,All Season,Minimalist,111.76,25,4.7,2,0,130,0.17
WC000335,Jackets,Leather Jacket,Denim,Purple,M,All Season,Casual,50.75,0,0.0,0,98,6,0.11
WC000336,Tops,Crop Top,Cotton Blend,Green,L,Spring,Casual,18.57,5,5.0,1,50,30,0.06
WC000337,Cardigans,Cropped Cardigan,Cotton,Black,XS,All Season,Formal,68.56,15,0.0,0,67,5,0.11
WC000338,Coats,Wool Coat,Cotton,Navy,XXL,Winter,Formal,166.49,0,4.3,4,79,90,0.1
WC000339,Activewear,Track Pants,Polyester,White,L,Winter,Sporty,69.65,0,0.0,0,2,11,0.1
WC000340,Blouses,Peplum Blouse,Polyester,Beige,XXL,All Season,Minimalist,33.21,0,4.1,1,14,16,0.07
WC000341,T-Shirts,Basic T-Shirt,Cotton Blend,White,M,Summer,Casual,29.5,0,5.0,2,5,33,0.09
WC000342,Tops,Bodysuit,Cotton Blend,Brown,XL,Spring,Business Casual,41.65,0,3.7,1,19,42,0.07
WC000343,Coats,Wool Coat,Wool,Beige,L,Winter,Casual,172.93,0,0.0,0,3,6,0.09
WC000344,Dresses,Midi Dress,Cotton,White,XXL,Spring,Streetwear,99.96,25,3.8,6,70,115,0.14
WC000345,Trousers,Wide-Leg Trousers,Polyester,Blue,S,Autumn,Business Casual,61.87,15,4.7,13,68,140,0.11
WC000346,Jumpsuits,Evening Jumpsuit,Cotton,Blue,L,Winter,Casual,62.69,40,5.0,23,35,247,0.11
WC000347,T-Shirts,Basic T-Shirt,Cotton,Navy,M,Summer,Casual,21.5,0,4.1,1,76,18,0.09
WC000348,Dresses,Mini Dress,Cotton,Black,S,Spring,Minimalist,114.89,0,3.8,6,4,160,0.14
WC000349,T-Shirts,Graphic T-Shirt,Cotton,Green,M,Summer,Casual,16.5,0,4.6,1,57,37,0.13
WC000350,T-Shirts,V-Neck T-Shirt,Cotton Blend,Black,S,Summer,Casual,17.22,15,4.7,2,130,50,0.09
WC000351,Jeans,Straight Jeans,Denim,White,M,Autumn,Business Casual,85.74,20,0.0,0,1,4,0.13
WC000352,Dresses,Bodycon Dress,Viscose,Navy,L,Winter,Elegant,112.17,0,3.4,20,13,263,0.19
WC000353,Tops,Bodysuit,Cotton,Beige,L,Winter,Elegant,28.79,40,5.0,6,43,105,0.09
WC000354,Dresses,Midi Dress,Polyester Blend,White,L,Winter,Formal,54.38,15,4.7,18,148,282,0.12
WC000355,Jackets,Leather Jacket,Denim,Black,S,All Season,Business Casual,107.72,0,4.0,8,81,170,0.11
WC000356,Activewear,Track Pants,Nylon,Pink,L,All Season,Sporty,52.12,10,4.6,6,78,235,0.09
WC000357,Sets,Skirt Set,Viscose,Black,XS,Summer,Casual,96.62,0,0.0,0,66,3,0.06
WC000358,Tops,Crop Top,Cotton,Blue,XXL,All Season,Business Casual,42.68,20,0.0,0,39,9,0.09
WC000359,Skirts,Maxi Skirt,Cotton,Gray,L,Winter,Minimalist,39.28,5,4.7,8,5,100,0.12
WC000360,Jeans,Skinny Jeans,Denim,Gray,XS,Winter,Elegant,64.25,30,5.0,1,26,178,0.17
WC000361,Skirts,Mini Skirt,Cotton,Navy,M,Summer,Bohemian,25.31,20,4.2,3,58,111,0.1
WC000362,Dresses,Midi Dress,Polyester,Beige,M,Spring,Minimalist,55.09,0,0.0,0,38,6,0.12
WC000363,Jackets,Leather Jacket,Denim,Black,M,Autumn,Streetwear,146.46,40,4.8,8,13,116,0.09
WC000364,Skirts,Maxi Skirt,Cotton,Black,XS,Summer,Minimalist,25.66,0,0.0,0,15,8,0.1
WC000365,Dresses,Wrap Dress,Polyester Blend,Gray,M,All Season,Elegant,119.39,0,4.0,3,1,70,0.16
WC000366,Tops,Tank Top,Cotton Blend,Green,L,All Season,Elegant,29.15,0,4.7,20,14,224,0.11
WC000367,Trousers,Cargo Pants,Viscose,Brown,XXL,Spring,Business Casual,38.88,50,4.0,12,58,444,0.1
WC000368,Dresses,Mini Dress,Cotton,Beige,M,Spring,Bohemian,80.54,0,3.7,2,150,31,0.13
WC000369,Skirts,Midi Skirt,Polyester,Brown,S,Spring,Streetwear,55.04,20,4.6,9,53,100,0.09
WC000370,Blouses,Wrap Blouse,Polyester Blend,Blue,L,Spring,Minimalist,35.09,20,4.1,1,118,26,0.08
WC000371,T-Shirts,Graphic T-Shirt,Cotton Blend,Beige,L,Summer,Casual,13.34,0,3.9,4,20,77,0.1
WC000372,Loungewear,Sleep Shirt,Cotton,White,L,Winter,Casual,55.05,0,0.0,0,0,11,0.11
WC000373,Dresses,Maxi Dress,Linen,Green,M,Summer,Casual,126.25,25,0.0,0,136,6,0.11
WC000374,Loungewear,Sleep Shirt,Polyester,Black,XS,Winter,Casual,63.89,0,0.0,0,32,1,0.13
WC000375,Skirts,Maxi Skirt,Linen,Pink,L,Spring,Elegant,36.51,0,5.0,1,7,43,0.13
WC000376,Jeans,Straight Jeans,Denim,White,XS,Summer,Formal,57.4,0,5.0,1,130,73,0.15
WC000377,Dresses,Mini Dress,Cotton Blend,Black,M,All Season,Elegant,90.85,0,0.0,0,33,12,0.17
WC000378,Blouses,Peplum Blouse,Cotton Blend,Green,M,All Season,Minimalist,22.29,30,4.8,1,12,88,0.08
WC000379,Sets,Lounge Set,Polyester,Purple,XS,All Season,Business Casual,41.19,0,3.2,3,15,65,0.14
WC000380,Sets,Lounge Set,Polyester,White,M,Spring,Casual,81.89,30,5.0,5,114,79,0.06
WC000381,Skirts,Midi Skirt,Viscose,Gray,XXL,All Season,Elegant,56.29,5,4.2,17,36,370,0.1
WC000382,Coats,Wool Coat,Wool,Gray,S,Autumn,Business Casual,96.44,0,5.0,13,26,319,0.1
WC000383,Jeans,Bootcut Jeans,Denim,Black,L,Summer,Streetwear,40.05,0,0.0,0,28,32,0.11
WC000384,Coats,Puffer Coat,Wool,Blue,XL,Winter,Elegant,210.31,0,3.8,1,50,30,0.1
WC000385,Sweaters,Turtleneck,Wool,Green,XXL,Winter,Bohemian,40.76,0,0.0,0,4,23,0.07
WC000386,T-Shirts,V-Neck T-Shirt,Cotton,White,S,Summer,Casual,34.42,0,4.4,1,11,32,0.11
WC000387,Sweaters,Crewneck Sweater,Wool,Black,M,Autumn,Business Casual,44.52,20,0.0,0,74,69,0.08
WC000388,Tops,Crop Top,Cotton,Black,M,Spring,Streetwear,22.62,25,3.9,3,57,100,0.06
WC000389,Skirts,Mini Skirt,Polyester,Purple,XXL,Autumn,Bohemian,32.08,0,0.0,0,60,9,0.12
WC000390,Jeans,Skinny Jeans,Denim,White,L,Summer,Casual,84.44,0,0.0,0,80,14,0.11
WC000391,Loungewear,Lounge Set,Polyester Blend,Brown,XL,All Season,Casual,31.26,15,4.3,4,55,194,0.08
WC000392,Trousers,Wide-Leg Trousers,Linen,Gray,S,Summer,Formal,78.22,0,0.0,0,5,3,0.06
WC000393,Trousers,Tailored Trousers,Cotton,Brown,XL,All Season,Minimalist,67.27,0,3.6,2,1,27,0.11
WC000394,Blouses,Wrap Blouse,Linen,Black,L,Summer,Formal,55.16,0,4.0,38,35,1134,0.1
WC000395,Jackets,Blazer,Leather,Blue,XL,All Season,Streetwear,60.84,0,0.0,0,11,40,0.08
WC000396,Jeans,Wide-Leg Jeans,Denim,Yellow,M,Autumn,Casual,95.26,25,3.5,2,62,47,0.15
WC000397,Cardigans,Button-up Cardigan,Cotton Blend,Pink,XXL,Summer,Business Casual,35.51,15,4.8,3,11,65,0.11
WC000398,Sweaters,Crewneck Sweater,Wool,Pink,L,Winter,Minimalist,92.91,0,3.3,1,16,19,0.19
WC000399,Jackets,Leather Jacket,Denim,Gray,L,Autumn,Streetwear,58.15,15,3.9,6,88,72,0.09
WC000400,Dresses,Bodycon Dress,Cotton Blend,Navy,M,Spring,Business Casual,65.19,0,0.0,0,0,9,0.15
WC000401,Skirts,Midi Skirt,Polyester,White,M,Summer,Formal,58.95,0,4.9,9,0,348,0.1
WC000402,Activewear,Leggings,Polyester,White,XXL,All Season,Sporty,21.6,15,5.0,6,44,97,0.08
WC000403,Tops,Crop Top,Cotton,Red,L,Summer,Formal,24.63,0,5.0,9,60,119,0.12
WC000404,Dresses,Shirt Dress,Polyester,Yellow,S,Spring,Casual,73.2,0,4.6,33,59,352,0.14
WC000405,Dresses,Shirt Dress,Cotton,Black,L,Winter,Bohemian,121.18,0,3.8,1,46,21,0.15
WC000406,Blouses,Peplum Blouse,Polyester Blend,Black,XS,Summer,Minimalist,56.25,0,3.2,2,84,27,0.19
WC000407,Tops,Long Sleeve Top,Cotton,Yellow,M,Winter,Bohemian,30.63,0,0.0,0,68,35,0.1
WC000408,Skirts,Maxi Skirt,Cotton Blend,Black,S,Autumn,Minimalist,29.86,0,4.8,1,30,26,0.11
WC000409,Jackets,Bomber Jacket,Leather,Black,M,Spring,Casual,152.26,50,3.7,12,156,172,0.11
WC000410,Blouses,Wrap Blouse,Cotton,Red,XL,Winter,Business Casual,37.21,0,3.7,25,113,271,0.12
WC000411,T-Shirts,Graphic T-Shirt,Cotton,Green,S,Summer,Casual,15.74,0,3.8,18,14,256,0.07
WC000412,Loungewear,Sleep Shirt,Viscose,Beige,M,All Season,Casual,48.98,30,3.7,29,3,951,0.1
WC000413,Cardigans,Long Cardigan,Polyester Blend,Black,S,Summer,Bohemian,76.9,0,4.1,1,21,29,0.11
WC000414,Loungewear,Sleep Shirt,Cotton Blend,White,XS,Spring,Casual,52.9,15,0.0,0,26,21,0.1
WC000415,Cardigans,Button-up Cardigan,Polyester,Blue,XS,Autumn,Minimalist,32.06,10,3.5,16,88,188,0.11
WC000416,Blouses,Wrap Blouse,Polyester,Black,XS,Winter,Formal,37.3,0,0.0,0,7,4,0.12
WC000417,Sets,Lounge Set,Cotton Blend,Green,M,Autumn,Streetwear,105.91,10,2.6,7,55,276,0.13
WC000418,Loungewear,Sweatpants,Cotton,Pink,M,Winter,Casual,37.59,0,3.8,4,0,66,0.1
WC000419,Dresses,Midi Dress,Cotton,Blue,M,Spring,Formal,88.98,0,4.0,14,0,157,0.15
WC000420,Jackets,Denim Jacket,Denim,White,XL,Autumn,Business Casual,96.12,30,4.4,11,6,228,0.09
WC000421,Tops,Long Sleeve Top,Cotton,Black,M,All Season,Formal,43.58,0,4.2,1,43,15,0.1
WC000422,Dresses,Mini Dress,Cotton,Blue,S,Winter,Minimalist,127.28,0,0.0,0,0,14,0.12
WC000423,Skirts,Maxi Skirt,Viscose,White,S,Winter,Streetwear,31.72,0,4.2,3,0,40,0.11
WC000424,Activewear,Sports Bra,Polyester Blend,Gray,L,Spring,Sporty,27.3,10,3.6,7,4,85,0.07
WC000425,Skirts,Pleated Skirt,Polyester,Green,XL,Summer,Bohemian,30.78,20,4.5,3,6,105,0.07
WC000426,Sweaters,Turtleneck,Wool,Blue,L,Winter,Bohemian,68.85,5,4.3,1,16,60,0.12
WC000427,T-Shirts,Graphic T-Shirt,Cotton,Gray,M,Spring,Casual,23.16,0,4.3,1,37,23,0.13
WC000428,Skirts,Mini Skirt,Linen,White,XS,Summer,Bohemian,79.29,5,3.9,2,31,47,0.07
WC000429,Trousers,Wide-Leg Trousers,Cotton,Yellow,XL,All Season,Minimalist,56.85,0,4.5,1,93,96,0.07
WC000430,Blouses,Button-Up Blouse,Cotton Blend,Pink,M,Winter,Formal,26.14,0,4.1,3,76,64,0.07
WC000431,Tops,Long Sleeve Top,Cotton,Yellow,M,Winter,Elegant,48.54,0,0.0,0,26,11,0.12
WC000432,Jeans,Skinny Jeans,Cotton Blend,Gray,XL,Autumn,Minimalist,66.94,10,4.0,2,23,82,0.15
WC000433,Loungewear,Lounge Set,Polyester,Beige,XXL,Winter,Casual,33.91,0,0.0,0,3,3,0.08
WC000434,Skirts,Maxi Skirt,Polyester,Blue,S,Summer,Streetwear,22.61,25,4.0,1,51,65,0.12
WC000435,Tops,Tank Top,Cotton,White,S,All Season,Streetwear,44.29,0,3.2,18,48,200,0.19
WC000436,Blouses,Wrap Blouse,Linen,White,S,Summer,Minimalist,59.9,20,3.7,5,13,106,0.11
WC000437,Skirts,Midi Skirt,Polyester,Blue,L,Summer,Elegant,62.24,20,3.7,1,83,32,0.07
WC000438,Skirts,Midi Skirt,Polyester,Purple,S,Winter,Bohemian,28.67,15,3.6,2,54,40,0.11
WC000439,Skirts,Pleated Skirt,Polyester,White,M,Winter,Bohemian,44.45,0,4.3,13,2,139,0.1
WC000440,Skirts,Maxi Skirt,Cotton Blend,Blue,M,All Season,Casual,44.96,0,3.8,1,11,24,0.07
WC000441,Tops,Bodysuit,Viscose,Gray,S,Spring,Formal,48.32,0,0.0,0,48,37,0.12
WC000442,Jackets,Bomber Jacket,Polyester,Brown,M,Autumn,Business Casual,138.32,15,3.9,2,0,39,0.11
WC000443,Jeans,Bootcut Jeans,Denim,Beige,S,All Season,Formal,116.3,0,2.9,3,0,58,0.19
WC000444,Cardigans,Button-up Cardigan,Viscose,Gray,XL,All Season,Streetwear,35.69,5,4.7,13,7,208,0.11
WC000445,Dresses,Maxi Dress,Cotton Blend,White,M,Summer,Streetwear,68.86,0,4.6,7,85,78,0.14
WC000446,Tops,Crop Top,Cotton Blend,Navy,XXL,Autumn,Business Casual,24.09,10,4.1,2,31,144,0.11
WC000447,Blouses,Button-Up Blouse,Cotton Blend,Black,L,Autumn,Minimalist,22.5,0,0.0,0,30,10,0.08
WC000448,T-Shirts,Basic T-Shirt,Viscose,White,XL,All Season,Casual,20.05,0,4.8,3,23,42,0.11
WC000449,Jeans,Straight Jeans,Denim,Black,M,Winter,Streetwear,55.32,5,3.6,1,108,19,0.14
WC000450,Jackets,Leather Jacket,Denim,Gray,M,Autumn,Casual,53.55,0,3.7,1,0,12,0.11
WC000451,Skirts,Maxi Skirt,Polyester,Black,S,Spring,Elegant,51.64,0,0.0,0,41,1,0.12
WC000452,Trousers,Tailored Trousers,Cotton Blend,Beige,L,Autumn,Minimalist,40.52,0,3.9,5,23,101,0.12
WC000453,Blouses,Peplum Blouse,Cotton,Navy,S,All Season,Minimalist,38.22,10,0.0,0,70,12,0.08
WC000454,Jumpsuits,Evening Jumpsuit,Cotton,Black,L,All Season,Formal,111.41,10,5.0,1,32,30,0.08
WC000455,Sweaters,Turtleneck,Cotton,Gray,L,Winter,Bohemian,43.06,0,0.0,0,23,19,0.11
WC000456,Loungewear,Sweatpants,Linen,Yellow,L,Summer,Casual,24.36,0,3.7,7,9,260,0.07
WC000457,Blouses,Button-Up Blouse,Cotton Blend,Red,S,Winter,Minimalist,25.49,0,4.3,1,19,14,0.09
WC000458,Tops,Long Sleeve Top,Viscose,Green,M,Winter,Elegant,38.24,10,0.0,0,0,4,0.1
WC000459,Skirts,Maxi Skirt,Viscose,Beige,S,Winter,Formal,26.98,0,0.0,0,27,76,0.06
WC000460,T-Shirts,V-Neck T-Shirt,Cotton,White,S,Spring,Casual,33.82,0,4.2,1,58,17,0.12
WC000461,Jackets,Bomber Jacket,Denim,Blue,L,Spring,Business Casual,123.71,15,0.0,0,140,6,0.08
WC000462,Skirts,Maxi Skirt,Polyester,Gray,L,Summer,Streetwear,40.54,0,4.0,39,1,403,0.11
WC000463,Tops,Tank Top,Viscose,Pink,XS,Autumn,Streetwear,23.6,10,0.0,0,17,14,0.07
WC000464,Loungewear,Lounge Set,Cotton Blend,Navy,S,All Season,Casual,57.36,0,4.4,45,25,691,0.11
WC000465,Loungewear,Sweatpants,Cotton,Pink,M,All Season,Casual,62.92,0,0.0,0,103,32,0.09
WC000466,Dresses,Midi Dress,Viscose,Black,L,All Season,Minimalist,56.86,0,0.0,0,32,17,0.11
WC000467,Trousers,Wide-Leg Trousers,Polyester,Navy,S,Autumn,Business Casual,72.78,0,0.0,0,6,12,0.11
WC000468,Sweaters,Knit Sweater,Wool,Gray,M,Winter,Bohemian,76.35,40,4.1,2,103,32,0.11
WC000469,Jumpsuits,Evening Jumpsuit,Cotton,Gray,M,Autumn,Minimalist,38.19,0,3.1,1,19,22,0.17
